video_id,duration
00125201.mp4,5.0
00125208.mp4,36.83
00125209.mp4,6.29
00125210.mp4,6.0
00125211.mp4,11.0
00125218.mp4,5.75
00125219.mp4,10.67
00125220.mp4,60.0
00125221.mp4,5.38
00125228.mp4,5.33
00125229.mp4,3.46
00125230.mp4,15.29
00125231.mp4,5.7
00125238.mp4,9.14
00125239.mp4,6.08
00125240.mp4,6.5
00125241.mp4,2.88
00125248.mp4,9.67
00125249.mp4,11.1
00125250.mp4,2.73
00125251.mp4,6.27
00125258.mp4,9.29
00125259.mp4,5.03
00125260.mp4,3.95
00125261.mp4,5.5
00125268.mp4,5.1
00125269.mp4,5.44
00125270.mp4,3.0
00125271.mp4,4.97
00125278.mp4,4.33
00125279.mp4,7.0
00125280.mp4,12.58
00125281.mp4,11.53
00125288.mp4,14.07
00125289.mp4,8.0
00125298.mp4,8.87
00125299.mp4,17.5
00025296.mp4,9.47
00025297.mp4,15.7
00025298.mp4,12.13
00025299.mp4,7.25
00025300.mp4,4.33
00025301.mp4,10.6
00025302.mp4,4.21
00025303.mp4,3.08
00025304.mp4,24.13
00025305.mp4,4.32
00025306.mp4,6.17
00025307.mp4,19.08
00025308.mp4,7.07
00025309.mp4,2.8
00025310.mp4,4.58
00025311.mp4,6.42
00025312.mp4,3.75
00025313.mp4,6.08
00025314.mp4,7.45
00025315.mp4,6.5
00025316.mp4,6.04
00025317.mp4,7.83
00025318.mp4,6.9
00025319.mp4,6.6
00025320.mp4,8.73
00025321.mp4,0.83
00025322.mp4,20.0
00025323.mp4,10.21
00025324.mp4,0.77
00025325.mp4,11.17
00025326.mp4,3.7
00025327.mp4,4.92
00025328.mp4,4.79
00025329.mp4,6.0
00025330.mp4,13.0
00025331.mp4,4.83
00025332.mp4,19.17
00025333.mp4,4.2
00025334.mp4,4.42
00025335.mp4,1.96
00025336.mp4,45.03
00025337.mp4,10.23
00025338.mp4,6.0
00025339.mp4,0.71
00025340.mp4,3.43
00025341.mp4,4.93
00025342.mp4,29.9
00025343.mp4,2.46
00025344.mp4,3.18
00025345.mp4,18.47
00025346.mp4,6.87
00025347.mp4,2.58
00025348.mp4,3.33
00025349.mp4,8.77
00025350.mp4,2.63
00025351.mp4,2.33
00025352.mp4,7.3
00025353.mp4,28.97
00025354.mp4,3.03
00025355.mp4,5.5
00025356.mp4,4.83
00025357.mp4,2.5
00025358.mp4,19.88
00025359.mp4,9.13
00025360.mp4,3.35
00025361.mp4,19.13
00025362.mp4,23.33
00025363.mp4,2.53
00025364.mp4,7.43
00025365.mp4,7.1
00025366.mp4,5.0
00025367.mp4,6.63
00025368.mp4,5.87
00025369.mp4,2.58
00025370.mp4,11.0
00025371.mp4,2.7
00025372.mp4,2.13
00025373.mp4,7.7
00025374.mp4,7.83
00025375.mp4,2.4
00025376.mp4,5.25
00025377.mp4,4.38
00025378.mp4,3.72
00025379.mp4,18.1
00025380.mp4,7.33
00025381.mp4,5.3
00025382.mp4,4.37
00025383.mp4,6.0
00025384.mp4,3.04
00025385.mp4,7.96
00025386.mp4,4.9
00025387.mp4,6.5
00025388.mp4,3.67
00025389.mp4,5.63
00025390.mp4,5.1
00025391.mp4,15.21
00025392.mp4,4.15
00025393.mp4,8.13
00025394.mp4,2.13
00025395.mp4,3.96
00025396.mp4,4.67
00025397.mp4,5.0
00025398.mp4,9.6
00025399.mp4,7.15
00025400.mp4,7.2
00025401.mp4,54.7
00025402.mp4,4.0
00025403.mp4,6.13
00025404.mp4,6.0
00025405.mp4,6.76
00025406.mp4,7.2
00025407.mp4,3.4
00025408.mp4,6.0
00025409.mp4,3.6
00025410.mp4,9.66
00025411.mp4,15.02
00025412.mp4,5.63
00025413.mp4,4.25
00025414.mp4,2.1
00025415.mp4,7.46
00025416.mp4,5.2
00025417.mp4,6.96
00025418.mp4,5.67
00025419.mp4,7.06
00025420.mp4,6.42
00025421.mp4,6.8
00025422.mp4,6.4
00025423.mp4,4.17
00025424.mp4,4.2
00025425.mp4,5.0
00025426.mp4,5.0
00025427.mp4,9.57
00025428.mp4,2.9
00025429.mp4,3.96
00025430.mp4,10.8
00025431.mp4,4.53
00025432.mp4,13.75
00025433.mp4,18.3
00025434.mp4,3.0
00025435.mp4,4.96
00025436.mp4,6.92
00025437.mp4,12.77
00025438.mp4,3.96
00025439.mp4,14.47
00025440.mp4,19.33
00025441.mp4,6.7
00025442.mp4,14.4
00025443.mp4,17.62
00025444.mp4,10.92
00025445.mp4,16.1
00025446.mp4,9.46
00025447.mp4,4.0
00025448.mp4,0.73
00025449.mp4,6.83
00025450.mp4,5.53
00025451.mp4,6.6
00025452.mp4,10.04
00025453.mp4,4.67
00025454.mp4,4.0
00025455.mp4,25.71
00025456.mp4,5.97
00025457.mp4,14.2
00025458.mp4,10.93
00025459.mp4,5.55
00025460.mp4,7.7
00025461.mp4,8.9
00025462.mp4,1.9
00025463.mp4,4.7
00025464.mp4,7.17
00025465.mp4,6.4
00025466.mp4,18.13
00025467.mp4,6.75
00025468.mp4,5.63
00025469.mp4,2.7
00025470.mp4,3.1
00025471.mp4,5.75
00025472.mp4,9.73
00025473.mp4,5.07
00025474.mp4,4.96
00025475.mp4,9.42
00025476.mp4,10.7
00025477.mp4,4.79
00025478.mp4,19.0
00025479.mp4,6.97
00025480.mp4,13.0
00025481.mp4,6.1
00025482.mp4,4.07
00025483.mp4,7.0
00025484.mp4,9.93
00025485.mp4,6.63
00025486.mp4,7.38
00025487.mp4,10.75
00025488.mp4,26.92
00025489.mp4,8.25
00025490.mp4,6.38
00025491.mp4,4.92
00025492.mp4,10.93
00025493.mp4,4.92
00025494.mp4,6.7
00025495.mp4,6.43
00025496.mp4,7.17
00025497.mp4,5.5
00025498.mp4,5.62
00025499.mp4,3.83
00025500.mp4,59.99
00025501.mp4,23.9
00025502.mp4,6.67
00025503.mp4,9.03
00025504.mp4,6.2
00025505.mp4,4.47
00025506.mp4,3.77
00025507.mp4,9.03
00025508.mp4,10.77
00025509.mp4,5.38
00025510.mp4,4.53
00025511.mp4,14.92
00025512.mp4,1.7
00025513.mp4,5.67
00025514.mp4,6.67
00025515.mp4,2.03
00025516.mp4,5.37
00025517.mp4,5.92
00025518.mp4,4.4
00025519.mp4,6.87
00025520.mp4,4.16
00025521.mp4,4.43
00025522.mp4,3.88
00025523.mp4,5.33
00025524.mp4,6.4
00025525.mp4,3.0
00025526.mp4,2.94
00025527.mp4,2.88
00025528.mp4,12.17
00025529.mp4,2.8
00025530.mp4,7.0
00025531.mp4,7.0
00025532.mp4,9.54
00025533.mp4,7.43
00025534.mp4,6.13
00025535.mp4,5.83
00025536.mp4,6.23
00025537.mp4,14.3
00025538.mp4,9.63
00025539.mp4,6.0
00025540.mp4,0.97
00025541.mp4,5.33
00025542.mp4,13.46
00025543.mp4,5.74
00025544.mp4,18.67
00025545.mp4,18.75
00025546.mp4,3.92
00025547.mp4,10.8
00025548.mp4,4.21
00025549.mp4,11.68
00025550.mp4,6.96
00025551.mp4,19.03
00025552.mp4,1.6
00025553.mp4,5.0
00025554.mp4,12.8
00025555.mp4,3.97
00025556.mp4,5.63
00025557.mp4,3.38
00025558.mp4,3.5
00025559.mp4,6.79
00025560.mp4,7.0
00025561.mp4,7.63
00025562.mp4,0.67
00025563.mp4,2.24
00025564.mp4,6.0
00025565.mp4,6.43
00025566.mp4,6.0
00025567.mp4,5.46
00025568.mp4,14.2
00025569.mp4,4.3
00025570.mp4,2.96
00025571.mp4,5.63
00025572.mp4,8.25
00025573.mp4,4.37
00025574.mp4,5.71
00025575.mp4,9.0
00025576.mp4,5.63
00025577.mp4,5.42
00025578.mp4,7.25
00025579.mp4,5.33
00025580.mp4,7.37
00025581.mp4,5.28
00025582.mp4,7.13
00025583.mp4,6.0
00025584.mp4,20.1
00025585.mp4,17.33
00025586.mp4,4.0
00025587.mp4,3.87
00025588.mp4,13.0
00025589.mp4,7.2
00025590.mp4,7.57
00025591.mp4,9.24
00025592.mp4,2.47
00025593.mp4,13.58
00025594.mp4,3.88
00025595.mp4,8.25
00025596.mp4,5.29
00025597.mp4,4.33
00025598.mp4,7.2
00025599.mp4,9.71
00025600.mp4,2.96
00025601.mp4,5.32
00025602.mp4,7.0
00025603.mp4,5.0
00025604.mp4,4.0
00025605.mp4,11.0
00025606.mp4,3.73
00025607.mp4,11.17
00025608.mp4,6.5
00025609.mp4,14.37
00025610.mp4,15.96
00025611.mp4,0.97
00025612.mp4,20.87
00025613.mp4,5.27
00025614.mp4,5.0
00025615.mp4,6.97
00025616.mp4,8.03
00025617.mp4,4.0
00025618.mp4,17.54
00025619.mp4,4.0
00025620.mp4,14.63
00025621.mp4,6.58
00025622.mp4,5.5
00025623.mp4,15.0
00025624.mp4,2.23
00025625.mp4,4.77
00025626.mp4,3.83
00025627.mp4,21.87
00025628.mp4,3.0
00025629.mp4,9.92
00025630.mp4,6.72
00025631.mp4,4.36
00025632.mp4,7.48
00025633.mp4,7.77
00025634.mp4,4.79
00025635.mp4,8.9
00025636.mp4,3.53
00025637.mp4,9.17
00025638.mp4,11.71
00025639.mp4,1.08
00025640.mp4,5.63
00025641.mp4,4.03
00025642.mp4,4.52
00025643.mp4,4.42
00025644.mp4,4.73
00025645.mp4,4.28
00025646.mp4,3.67
00025647.mp4,7.37
00025648.mp4,14.83
00025649.mp4,6.28
00025650.mp4,5.27
00025651.mp4,4.93
00025652.mp4,6.71
00025653.mp4,10.23
00025654.mp4,5.97
00025655.mp4,6.71
00025656.mp4,4.0
00025657.mp4,10.37
00025658.mp4,5.78
00025659.mp4,6.84
00025660.mp4,5.13
00025661.mp4,8.0
00025662.mp4,13.33
00025663.mp4,5.77
00025664.mp4,31.13
00025665.mp4,5.83
00025666.mp4,19.8
00025667.mp4,7.38
00025668.mp4,9.9
00025669.mp4,8.8
00025670.mp4,7.1
00025671.mp4,10.5
00025672.mp4,4.92
00025673.mp4,6.33
00025674.mp4,3.83
00025675.mp4,4.53
00025676.mp4,2.16
00025677.mp4,4.0
00025678.mp4,9.64
00025679.mp4,6.2
00025680.mp4,5.63
00025681.mp4,3.96
00025682.mp4,3.37
00025683.mp4,8.17
00025684.mp4,3.0
00025685.mp4,21.63
00025686.mp4,3.28
00025687.mp4,5.0
00025688.mp4,4.54
00025689.mp4,3.87
00025690.mp4,5.33
00025691.mp4,30.58
00025692.mp4,12.0
00025693.mp4,1.29
00025694.mp4,10.8
00025695.mp4,7.23
00025696.mp4,4.36
00025697.mp4,7.29
00025698.mp4,7.0
00025699.mp4,33.63
00025700.mp4,15.72
00025701.mp4,4.36
00025702.mp4,7.17
00025703.mp4,6.0
00125290.mp4,11.25
00125291.mp4,8.0
00125300.mp4,3.87
00125301.mp4,12.27
00125308.mp4,7.84
00125309.mp4,7.2
00125310.mp4,5.8
00125311.mp4,7.0
00125318.mp4,4.96
00125319.mp4,9.43
00125320.mp4,5.0
00125321.mp4,4.67
00125328.mp4,17.7
00125329.mp4,6.27
00125330.mp4,6.07
00125331.mp4,5.47
00125338.mp4,4.0
00125339.mp4,8.38
00125340.mp4,6.75
00125341.mp4,7.57
00125348.mp4,5.0
00125349.mp4,9.53
00125350.mp4,4.13
00125351.mp4,3.77
00125358.mp4,3.83
00125359.mp4,23.63
00125360.mp4,6.71
00125361.mp4,10.68
00125368.mp4,5.43
00125369.mp4,8.16
00125370.mp4,4.8
00125371.mp4,4.0
00125378.mp4,4.87
00125379.mp4,4.25
00125380.mp4,7.33
00125381.mp4,6.6
00125388.mp4,3.2
00125389.mp4,4.17
00125390.mp4,23.47
00125391.mp4,6.96
00125398.mp4,4.87
00125399.mp4,5.44
00125400.mp4,11.37
00125401.mp4,10.13
00125408.mp4,5.63
00125409.mp4,24.25
00125410.mp4,6.83
00125411.mp4,5.79
00125418.mp4,6.0
00125419.mp4,4.9
00125420.mp4,8.42
00125421.mp4,5.37
00125428.mp4,7.7
00125429.mp4,6.0
00125430.mp4,12.57
00125431.mp4,3.83
00125438.mp4,1.97
00125439.mp4,10.6
00125440.mp4,9.17
00125441.mp4,5.63
00125448.mp4,7.1
00125449.mp4,4.2
00125450.mp4,21.92
00125451.mp4,6.0
00125458.mp4,3.8
00125459.mp4,17.2
00125460.mp4,5.33
00125461.mp4,4.56
00125468.mp4,6.0
00125469.mp4,4.23
00125470.mp4,5.96
00125471.mp4,6.87
00125478.mp4,15.58
00125479.mp4,7.13
00125480.mp4,5.77
00125481.mp4,3.29
00125488.mp4,3.79
00125489.mp4,5.0
00125490.mp4,4.0
00125491.mp4,5.0
00125498.mp4,2.96
00125499.mp4,14.32
00125500.mp4,6.0
00125501.mp4,3.27
00125508.mp4,6.67
00125509.mp4,10.7
00125510.mp4,48.9
00125511.mp4,8.73
00125518.mp4,5.3
00125519.mp4,16.04
00125520.mp4,41.08
00125521.mp4,12.44
00125528.mp4,5.0
00125529.mp4,25.0
00125530.mp4,4.73
00125531.mp4,7.33
00125538.mp4,16.57
00125539.mp4,6.38
00125540.mp4,4.13
00125541.mp4,4.0
00125548.mp4,4.1
00125549.mp4,2.07
00125550.mp4,4.5
00125551.mp4,16.04
00125558.mp4,5.0
00125559.mp4,4.0
00125560.mp4,5.5
00125561.mp4,23.87
00125568.mp4,11.17
00125569.mp4,5.03
00125570.mp4,11.71
00125571.mp4,15.96
00125578.mp4,7.96
00125579.mp4,3.5
00125580.mp4,3.6
00125581.mp4,18.72
00125588.mp4,7.47
00125589.mp4,10.96
00125590.mp4,7.25
00125591.mp4,5.0
00125598.mp4,9.05
00125599.mp4,21.82
00125600.mp4,5.07
00125601.mp4,5.54
00125608.mp4,3.0
00125609.mp4,6.48
00125610.mp4,5.53
00125611.mp4,6.27
00125618.mp4,3.77
00125619.mp4,5.04
00125620.mp4,7.04
00125621.mp4,6.73
00125628.mp4,10.8
00125629.mp4,10.25
00125630.mp4,6.79
00125631.mp4,4.17
00125638.mp4,0.9
00125639.mp4,3.9
00125640.mp4,14.54
00125641.mp4,22.0
00125648.mp4,15.25
00125649.mp4,1.87
00125650.mp4,6.43
00125651.mp4,7.87
00125658.mp4,4.88
00125659.mp4,4.73
00125660.mp4,44.54
00125661.mp4,16.97
00125668.mp4,10.8
00125669.mp4,5.21
00125670.mp4,4.0
00125671.mp4,3.75
00125678.mp4,3.3
00125679.mp4,7.53
00125680.mp4,30.63
00125681.mp4,6.03
00125688.mp4,4.21
00125689.mp4,15.6
00125690.mp4,8.63
00125691.mp4,1.37
00125698.mp4,0.76
00125699.mp4,21.79
00125708.mp4,7.83
00125709.mp4,4.96
00025704.mp4,6.66
00025705.mp4,4.21
00025706.mp4,2.12
00025707.mp4,9.02
00025708.mp4,6.71
00025709.mp4,6.4
00025710.mp4,4.5
00025711.mp4,7.03
00025712.mp4,4.38
00025713.mp4,7.33
00025714.mp4,0.71
00025715.mp4,2.48
00025716.mp4,28.2
00025717.mp4,4.23
00025718.mp4,18.72
00025719.mp4,2.63
00025720.mp4,10.55
00025721.mp4,5.0
00025722.mp4,12.52
00025723.mp4,5.38
00025724.mp4,2.32
00025725.mp4,6.5
00025726.mp4,11.47
00025727.mp4,10.23
00025728.mp4,13.42
00025729.mp4,10.92
00025730.mp4,3.84
00025731.mp4,0.5
00025732.mp4,9.0
00025733.mp4,4.0
00025734.mp4,18.54
00025735.mp4,4.25
00025736.mp4,9.28
00025737.mp4,8.47
00025738.mp4,29.63
00025739.mp4,12.42
00025740.mp4,1.0
00025741.mp4,9.03
00025742.mp4,10.0
00025743.mp4,7.83
00025744.mp4,1.36
00025745.mp4,5.0
00025746.mp4,5.83
00025747.mp4,1.27
00025748.mp4,8.4
00025749.mp4,3.57
00025750.mp4,12.47
00025751.mp4,3.0
00025752.mp4,13.83
00025753.mp4,4.23
00025754.mp4,6.0
00025755.mp4,26.83
00025756.mp4,14.29
00025757.mp4,2.87
00025758.mp4,5.88
00025759.mp4,5.63
00025760.mp4,6.03
00025761.mp4,5.0
00025762.mp4,8.07
00025763.mp4,2.67
00025764.mp4,20.33
00025765.mp4,6.0
00025766.mp4,18.8
00025767.mp4,2.96
00025768.mp4,15.23
00025769.mp4,4.0
00025770.mp4,27.0
00025771.mp4,59.99
00025772.mp4,8.33
00025773.mp4,13.6
00025774.mp4,7.36
00025775.mp4,4.48
00025776.mp4,6.54
00025777.mp4,3.8
00025778.mp4,1.52
00025779.mp4,17.21
00025780.mp4,6.75
00025781.mp4,6.0
00025782.mp4,5.07
00025783.mp4,8.0
00025784.mp4,6.3
00025785.mp4,10.23
00025786.mp4,5.0
00025787.mp4,7.0
00025788.mp4,5.8
00025789.mp4,4.0
00025790.mp4,10.83
00025791.mp4,29.3
00025792.mp4,4.33
00025793.mp4,3.25
00025794.mp4,3.97
00025795.mp4,9.08
00025796.mp4,3.58
00025797.mp4,2.46
00025798.mp4,7.4
00025799.mp4,5.21
00025800.mp4,5.63
00025801.mp4,3.76
00025802.mp4,7.0
00025803.mp4,5.53
00025804.mp4,10.4
00025805.mp4,4.43
00025806.mp4,9.75
00025807.mp4,4.13
00025808.mp4,10.23
00025809.mp4,5.64
00025810.mp4,5.57
00025811.mp4,10.78
00025812.mp4,1.23
00025813.mp4,3.33
00025814.mp4,4.8
00025815.mp4,8.26
00025816.mp4,5.0
00025817.mp4,8.6
00025818.mp4,6.33
00025819.mp4,14.44
00025820.mp4,6.3
00025821.mp4,6.3
00025822.mp4,3.17
00025823.mp4,4.6
00025824.mp4,5.0
00025825.mp4,4.5
00025826.mp4,7.0
00025827.mp4,5.0
00025828.mp4,7.23
00025829.mp4,6.6
00025830.mp4,5.71
00025831.mp4,4.0
00025832.mp4,5.29
00025833.mp4,4.29
00025834.mp4,6.13
00025835.mp4,2.71
00025836.mp4,9.88
00025837.mp4,17.9
00025838.mp4,13.43
00025839.mp4,5.0
00025840.mp4,8.87
00025841.mp4,10.24
00025842.mp4,7.27
00025843.mp4,4.63
00025844.mp4,5.5
00025845.mp4,10.58
00025846.mp4,1.9
00025847.mp4,5.43
00025848.mp4,3.27
00025849.mp4,9.48
00025850.mp4,4.13
00025851.mp4,7.6
00025852.mp4,6.0
00025853.mp4,3.0
00025854.mp4,9.3
00025855.mp4,2.63
00025856.mp4,59.99
00025857.mp4,12.4
00025858.mp4,8.21
00025859.mp4,4.46
00025860.mp4,4.13
00025861.mp4,4.2
00025862.mp4,8.63
00025863.mp4,3.0
00025864.mp4,25.08
00025865.mp4,3.0
00025866.mp4,14.25
00025867.mp4,7.03
00025868.mp4,16.36
00025869.mp4,27.54
00025870.mp4,2.93
00025871.mp4,6.0
00025872.mp4,6.0
00025873.mp4,3.43
00025874.mp4,2.84
00025875.mp4,5.0
00025876.mp4,13.08
00025877.mp4,29.87
00025878.mp4,6.43
00025879.mp4,5.38
00025880.mp4,9.53
00025881.mp4,6.43
00025882.mp4,7.48
00025883.mp4,6.9
00025884.mp4,3.33
00025885.mp4,3.21
00025886.mp4,5.0
00025887.mp4,10.0
00025888.mp4,7.47
00025889.mp4,4.88
00025890.mp4,10.0
00025891.mp4,9.98
00025892.mp4,10.13
00025893.mp4,3.43
00025894.mp4,2.72
00025895.mp4,7.0
00025896.mp4,4.29
00025897.mp4,4.0
00025898.mp4,6.21
00025899.mp4,5.13
00025900.mp4,2.34
00025901.mp4,20.47
00025902.mp4,4.25
00025903.mp4,35.63
00025904.mp4,7.84
00025905.mp4,46.58
00025906.mp4,3.83
00025907.mp4,6.96
00025908.mp4,5.67
00025909.mp4,17.57
00025910.mp4,7.07
00025911.mp4,13.0
00025912.mp4,9.13
00025913.mp4,10.2
00025914.mp4,4.17
00025915.mp4,5.0
00025916.mp4,3.9
00025917.mp4,6.6
00025918.mp4,1.2
00025919.mp4,4.43
00025920.mp4,8.52
00025921.mp4,6.63
00025922.mp4,4.3
00025923.mp4,0.9
00025924.mp4,3.47
00025925.mp4,23.2
00025926.mp4,3.67
00025927.mp4,8.0
00025928.mp4,3.58
00025929.mp4,14.04
00025930.mp4,5.9
00025931.mp4,23.1
00025932.mp4,14.0
00025933.mp4,7.0
00025934.mp4,10.0
00025935.mp4,9.13
00025936.mp4,9.33
00025937.mp4,4.0
00025938.mp4,7.04
00025939.mp4,11.4
00025940.mp4,5.25
00025941.mp4,7.0
00025942.mp4,6.79
00025943.mp4,21.07
00025944.mp4,3.07
00025945.mp4,2.2
00025946.mp4,9.0
00025947.mp4,3.71
00025948.mp4,6.0
00025949.mp4,6.6
00025950.mp4,5.67
00025951.mp4,3.6
00025952.mp4,12.57
00025953.mp4,9.46
00025954.mp4,5.97
00025955.mp4,3.25
00025956.mp4,34.46
00025957.mp4,7.33
00025958.mp4,4.78
00025959.mp4,3.36
00025960.mp4,7.7
00025961.mp4,8.38
00025962.mp4,9.17
00025963.mp4,5.21
00025964.mp4,5.92
00025965.mp4,7.2
00025966.mp4,23.97
00025967.mp4,6.73
00025968.mp4,1.9
00025969.mp4,59.99
00025970.mp4,13.88
00025971.mp4,6.07
00025972.mp4,5.92
00025973.mp4,5.0
00025974.mp4,5.0
00025975.mp4,4.58
00025976.mp4,3.25
00025977.mp4,6.38
00025978.mp4,3.0
00025979.mp4,5.57
00025980.mp4,6.13
00025981.mp4,3.08
00025982.mp4,6.27
00025983.mp4,4.17
00025984.mp4,9.0
00025985.mp4,4.0
00025986.mp4,4.92
00025987.mp4,9.37
00025988.mp4,6.04
00025989.mp4,4.63
00025990.mp4,7.0
00025991.mp4,6.27
00025992.mp4,10.21
00025993.mp4,7.72
00025994.mp4,5.83
00025995.mp4,5.38
00025996.mp4,3.0
00025997.mp4,5.75
00025998.mp4,12.7
00025999.mp4,3.0
00026000.mp4,6.13
00026001.mp4,24.63
00026002.mp4,16.05
00026003.mp4,4.58
00026004.mp4,8.0
00026005.mp4,11.48
00026006.mp4,5.93
00026007.mp4,4.17
00026008.mp4,59.99
00026009.mp4,5.08
00026010.mp4,13.38
00026011.mp4,4.0
00026012.mp4,6.73
00026013.mp4,4.83
00026014.mp4,3.79
00026015.mp4,6.04
00026016.mp4,6.0
00026017.mp4,5.9
00026018.mp4,11.8
00026019.mp4,28.17
00026020.mp4,1.17
00026021.mp4,4.0
00026022.mp4,4.21
00026023.mp4,8.08
00026024.mp4,5.13
00026025.mp4,4.0
00026026.mp4,7.0
00026027.mp4,5.0
00026028.mp4,16.92
00026029.mp4,7.23
00026030.mp4,22.88
00026031.mp4,6.63
00026032.mp4,26.78
00026033.mp4,14.67
00026034.mp4,7.67
00026035.mp4,3.24
00026036.mp4,16.92
00026037.mp4,7.47
00026038.mp4,7.0
00026039.mp4,6.9
00026040.mp4,50.0
00026041.mp4,6.67
00026042.mp4,4.2
00026043.mp4,4.5
00026044.mp4,4.53
00026045.mp4,2.83
00026046.mp4,6.04
00026047.mp4,5.43
00026048.mp4,31.03
00026049.mp4,4.33
00026050.mp4,10.17
00026051.mp4,4.75
00026052.mp4,6.57
00026053.mp4,16.43
00026054.mp4,6.29
00026055.mp4,24.0
00026056.mp4,11.27
00026057.mp4,7.0
00026058.mp4,15.2
00026059.mp4,3.57
00026060.mp4,9.88
00026061.mp4,4.33
00026062.mp4,0.63
00026063.mp4,3.56
00026064.mp4,3.98
00026065.mp4,17.04
00026066.mp4,1.04
00026067.mp4,3.0
00026068.mp4,5.42
00026069.mp4,5.74
00026070.mp4,12.83
00026071.mp4,10.26
00026072.mp4,6.52
00026073.mp4,21.58
00026074.mp4,4.5
00026075.mp4,11.17
00026076.mp4,3.9
00026077.mp4,9.73
00026078.mp4,4.63
00026079.mp4,12.57
00026080.mp4,3.33
00026081.mp4,5.0
00026082.mp4,4.25
00026083.mp4,6.24
00026084.mp4,16.6
00026085.mp4,7.87
00026086.mp4,7.42
00026087.mp4,3.12
00026088.mp4,7.63
00026089.mp4,0.67
00026090.mp4,6.97
00026091.mp4,14.21
00026092.mp4,5.63
00026093.mp4,11.88
00026094.mp4,4.67
00026095.mp4,11.83
00026096.mp4,5.27
00026097.mp4,17.67
00026098.mp4,12.6
00026099.mp4,4.25
00026100.mp4,5.08
00026101.mp4,3.8
00026102.mp4,17.75
00026103.mp4,2.72
00026104.mp4,31.7
00026105.mp4,5.07
00026106.mp4,13.0
00026107.mp4,5.46
00026108.mp4,3.67
00026109.mp4,5.46
00026110.mp4,5.13
00026111.mp4,5.38
00125700.mp4,5.0
00125701.mp4,5.0
00125710.mp4,6.4
00125711.mp4,6.0
00125718.mp4,10.08
00125719.mp4,5.6
00125720.mp4,5.43
00125721.mp4,8.7
00125728.mp4,5.46
00125729.mp4,3.17
00125730.mp4,5.87
00125731.mp4,6.96
00125738.mp4,6.87
00125739.mp4,15.16
00125740.mp4,5.0
00125741.mp4,7.33
00125748.mp4,7.42
00125749.mp4,0.92
00125750.mp4,12.71
00125751.mp4,12.42
00125758.mp4,2.77
00125759.mp4,13.43
00125760.mp4,4.8
00125761.mp4,6.0
00125768.mp4,15.63
00125769.mp4,4.13
00125770.mp4,2.43
00125771.mp4,5.0
00125778.mp4,4.8
00125779.mp4,5.0
00125780.mp4,4.0
00125781.mp4,4.0
00125788.mp4,14.6
00125789.mp4,12.22
00125790.mp4,26.54
00125791.mp4,6.73
00125798.mp4,7.17
00125799.mp4,13.75
00125800.mp4,7.0
00125801.mp4,6.13
00125808.mp4,4.2
00125809.mp4,7.8
00125810.mp4,4.3
00125811.mp4,4.97
00125818.mp4,6.0
00125819.mp4,5.03
00125820.mp4,3.83
00125821.mp4,6.87
00125828.mp4,16.17
00125829.mp4,9.37
00125830.mp4,13.71
00125831.mp4,15.0
00125838.mp4,4.43
00125839.mp4,3.6
00125840.mp4,5.0
00125841.mp4,8.8
00125848.mp4,11.82
00125849.mp4,9.44
00125850.mp4,5.57
00125851.mp4,0.67
00125858.mp4,3.33
00125859.mp4,5.03
00125860.mp4,9.27
00125861.mp4,3.25
00125868.mp4,11.88
00125869.mp4,10.88
00125870.mp4,5.5
00125871.mp4,6.56
00125878.mp4,3.92
00125879.mp4,5.0
00125880.mp4,5.38
00125881.mp4,7.23
00125888.mp4,2.96
00125889.mp4,1.88
00125890.mp4,5.1
00125891.mp4,12.54
00125898.mp4,4.17
00125899.mp4,6.5
00125900.mp4,28.1
00125901.mp4,15.9
00125908.mp4,6.0
00125909.mp4,2.17
00125910.mp4,7.63
00125911.mp4,51.04
00125918.mp4,3.56
00125919.mp4,4.5
00125920.mp4,12.7
00125921.mp4,6.0
00125928.mp4,19.52
00125929.mp4,3.04
00125930.mp4,7.0
00125931.mp4,5.26
00125938.mp4,2.0
00125939.mp4,12.07
00125940.mp4,16.55
00125941.mp4,5.63
00125948.mp4,4.96
00125949.mp4,6.23
00125950.mp4,7.2
00125951.mp4,5.88
00125958.mp4,6.96
00125959.mp4,3.83
00125960.mp4,43.79
00125961.mp4,1.12
00125968.mp4,5.17
00125969.mp4,4.54
00125970.mp4,19.2
00125971.mp4,11.0
00125978.mp4,7.0
00125979.mp4,5.43
00125980.mp4,3.08
00125981.mp4,3.0
00125988.mp4,1.38
00125989.mp4,5.38
00125990.mp4,5.42
00125991.mp4,6.8
00125998.mp4,5.25
00125999.mp4,17.25
00126000.mp4,20.44
00126001.mp4,6.04
00126008.mp4,6.3
00126009.mp4,4.08
00126010.mp4,5.13
00126011.mp4,7.87
00126018.mp4,6.0
00126019.mp4,5.71
00126020.mp4,4.0
00126021.mp4,9.03
00126028.mp4,3.96
00126029.mp4,5.21
00126030.mp4,40.33
00126031.mp4,28.38
00126038.mp4,15.04
00126039.mp4,5.04
00126040.mp4,5.46
00126041.mp4,7.47
00126048.mp4,6.29
00126049.mp4,10.37
00126050.mp4,6.3
00126051.mp4,11.52
00126058.mp4,6.0
00126059.mp4,8.87
00126060.mp4,10.37
00126061.mp4,8.9
00126068.mp4,3.67
00126069.mp4,10.0
00126070.mp4,9.46
00126071.mp4,15.2
00126078.mp4,5.38
